AdvA,time,rssi
42:1c:99:64:00:04,265,-64
42:1c:99:64:00:04,266,-70
42:1c:99:64:00:04,266,-64
42:1c:99:64:00:04,266,-66
42:1c:99:64:00:04,266,-70
42:1c:99:64:00:04,267,-64
42:1c:99:64:00:04,267,-65
42:1c:99:64:00:04,268,-64
42:1c:99:64:00:04,269,-62
42:1c:99:64:00:04,269,-64
42:1c:99:64:00:04,270,-64
42:1c:99:64:00:04,270,-64
42:1c:99:64:00:04,271,-64
42:1c:99:64:00:04,272,-64
42:1c:99:64:00:04,273,-62
42:1c:99:64:00:04,274,-64
42:1c:99:64:00:04,275,-64
42:1c:99:64:00:04,275,-64
42:1c:99:64:00:04,276,-64
42:1c:99:64:00:04,276,-64
42:1c:99:64:00:04,277,-62
42:1c:99:64:00:04,277,-64
42:1c:99:64:00:04,277,-64
42:1c:99:64:00:04,278,-70
37:19:1f:8f:87:97,278,-92
0f:1b:2f:c7:87:b7,279,-91
42:1c:99:64:00:04,279,-64
3f:19:2f:8d:a7:97,279,-92
42:1c:99:64:00:04,279,-64
42:1c:99:64:00:04,279,-66
42:1c:99:64:00:04,280,-64
42:1c:99:64:00:04,280,-64
42:1c:99:64:00:04,281,-64
42:1c:99:64:00:04,282,-64
42:1c:99:64:00:04,282,-64
3f:19:2f:af:87:97,282,-93
ff:19:2f:8f:c7:97,283,-91
3f:99:2f:8f:87:97,284,-91
42:1c:99:64:00:04,284,-64
42:1c:99:64:00:04,285,-64
3f:19:2f:8f:87:97,285,-91
42:1c:99:64:00:04,285,-62
42:1c:99:64:00:04,286,-64
3f:19:2f:8f:a7:97,286,-90
42:1c:99:64:00:04,286,-64
42:1c:99:64:00:04,288,-64
42:1c:99:64:00:04,289,-66
42:1c:99:64:00:04,290,-62
42:1c:99:64:00:04,290,-66
3f:19:2f:8f:87:97,290,-90
3b:19:2f:8f:87:97,290,-90
42:1c:99:64:00:04,290,-70
3f:19:2f:8f:a7:97,290,-90
42:1c:99:64:00:04,290,-64
42:1c:99:64:00:04,291,-64
3f:99:2d:8f:87:97,291,-90
42:1c:99:64:00:04,291,-64
42:1c:99:64:00:04,292,-64
42:1c:99:64:00:04,292,-64
42:1c:99:64:00:04,292,-64
3f:19:2f:8f:87:97,292,-88
42:1c:99:64:00:04,292,-64
3f:19:2f:8f:87:97,293,-90
42:1c:99:64:00:04,293,-62
42:1c:99:64:00:04,294,-62
3f:19:2f:8f:87:b7,294,-90
42:1c:99:64:00:04,294,-64
3f:19:2f:8f:87:97,294,-89
3f:19:2f:8f:87:97,294,-89
3f:19:2f:8f:87:97,295,-89
42:1c:99:64:00:04,295,-64
42:1c:99:64:00:04,295,-64
3f:19:2f:8f:87:97,295,-89
42:1c:99:64:00:04,296,-64
3f:19:2f:8f:87:97,296,-89
42:1c:99:64:00:04,296,-64
3f:19:2f:8f:87:97,296,-88
42:1c:99:64:00:04,297,-62
42:1c:99:64:00:04,298,-64
42:1c:99:64:00:04,298,-64
3f:19:2f:8f:87:97,299,-89
42:1c:99:64:00:04,300,-70
3f:19:2f:8f:87:97,300,-89
42:1c:99:64:00:04,300,-64
42:1c:99:64:00:04,300,-64
3f:19:2f:8f:87:97,301,-89
3f:19:2f:8f:87:97,301,-88
42:1c:99:64:00:04,302,-63
3f:19:2f:8f:87:97,302,-89
3f:99:6f:cf:87:97,302,-89
42:1c:99:64:00:04,302,-64
42:1c:99:64:00:04,302,-63
3f:19:2f:8f:87:97,303,-89
42:1c:99:64:00:04,303,-64
3f:19:2f:8f:8f:97,304,-88
3f:19:2f:8f:87:97,304,-88
3f:19:27:9d:87:97,304,-89
3f:19:2f:8f:87:97,306,-89
42:1c:99:64:00:04,306,-64
3f:19:2f:8f:87:97,306,-88
42:1c:99:64:00:04,306,-64
42:1c:99:64:00:04,306,-64
42:1c:99:64:00:04,307,-64
3f:19:2f:8f:87:97,308,-88
3f:19:2b:8f:87:97,308,-88
3f:19:6f:8f:87:97,308,-88
42:1c:99:64:00:04,308,-70
42:1c:99:64:00:04,310,-62
42:1c:99:64:00:04,310,-64
3f:19:2f:8f:87:97,310,-88
42:1c:99:64:00:04,310,-64
42:1c:99:64:00:04,311,-64
42:1c:99:64:00:04,311,-64
42:1c:99:64:00:04,311,-64
42:1c:99:64:00:04,312,-64
42:1c:99:64:00:04,312,-64
42:1c:99:64:00:04,314,-62
42:1c:99:64:00:04,315,-64
42:1c:99:64:00:04,315,-64
42:1c:99:64:00:04,316,-64
42:1c:99:64:00:04,318,-62
42:1c:99:64:00:04,318,-65
42:1c:99:64:00:04,318,-64
42:1c:99:64:00:04,319,-64
42:1c:99:64:00:04,319,-64
42:1c:99:64:00:04,320,-64
42:1c:99:64:00:04,320,-64
42:1c:99:64:00:04,321,-64
42:1c:99:64:00:04,321,-64
42:1c:99:64:00:04,322,-62
42:1c:99:64:00:04,322,-64
42:1c:99:64:00:04,323,-64
42:1c:99:64:00:04,324,-70
42:1c:99:64:00:04,324,-64
42:1c:99:64:00:04,324,-64
42:1c:99:64:00:04,325,-70
42:1c:99:64:00:04,325,-64
42:1c:99:64:00:04,326,-62
42:1c:99:64:00:04,326,-64
42:1c:99:64:00:04,327,-64
42:1c:99:64:00:04,328,-64
42:1c:99:64:00:04,328,-70
42:1c:99:64:00:04,329,-64
42:1c:99:64:00:04,329,-64
42:1c:99:64:00:04,330,-64
42:1c:99:64:00:04,330,-62
42:1c:99:64:00:04,330,-64
42:1c:99:64:00:04,331,-64
42:1c:99:64:00:04,331,-63
42:1c:99:64:00:04,332,-64
42:1c:99:64:00:04,332,-64
42:1c:99:64:00:04,332,-64
42:1c:99:64:00:04,333,-70
42:1c:99:64:00:04,334,-64
42:1c:99:64:00:04,335,-64
42:1c:99:64:00:04,335,-64
42:1c:99:64:00:04,336,-64
42:1c:99:64:00:04,337,-64
42:1c:99:64:00:04,337,-64
42:1c:99:64:00:04,339,-64
