AdvA,time,rssi
4d:84:62:e0:1c:1d,324,-72
4d:84:62:e0:1c:1d,324,-66
4d:84:62:e0:1c:1d,324,-66
4d:84:62:e0:1c:1d,326,-64
4d:84:62:e0:1c:1d,326,-66
4d:84:62:e0:1c:1d,326,-66
4d:84:62:e0:1c:1d,327,-66
4d:84:62:e0:1c:1d,327,-66
4d:84:62:e0:1c:1d,328,-66
4d:84:62:e0:1c:1d,328,-66
4d:84:62:e0:1c:1d,328,-66
4d:84:62:e0:1c:1d,329,-66
4d:84:62:e0:1c:1d,330,-64
4d:84:62:e0:1c:1d,330,-66
4d:84:62:e0:1c:1d,330,-66
4d:84:62:e0:1c:1d,330,-66
4d:84:62:e0:1c:1d,331,-66
4d:84:62:e0:1c:1d,331,-66
4d:84:62:e0:1c:1d,332,-66
4d:84:62:e0:1c:1d,332,-66
4d:84:62:e0:1c:1d,333,-72
4d:84:62:e0:1c:1d,333,-64
4d:84:62:e0:1c:1d,334,-66
4d:84:62:e0:1c:1d,334,-66
4d:84:62:e0:1c:1d,335,-66
4d:84:62:e0:1c:1d,335,-72
4d:84:62:e0:1c:1d,336,-66
4d:84:62:e0:1c:1d,336,-66
4d:84:62:e0:1c:1d,336,-66
4d:84:62:e0:1c:1d,337,-64
4d:84:62:e0:1c:1d,338,-66
4d:84:62:e0:1c:1d,339,-66
4d:84:62:e0:1c:1d,339,-66
4d:84:62:e0:1c:1d,340,-66
4d:84:62:e0:1c:1d,341,-66
4d:84:62:e0:1c:1d,341,-64
4d:84:62:e0:1c:1d,342,-66
4d:84:62:e0:1c:1d,343,-66
4d:84:62:e0:1c:1d,343,-66
4d:84:62:e0:1c:1d,343,-66
4d:84:62:e0:1c:1d,344,-66
4d:84:62:e0:1c:1d,345,-64
4d:84:62:e0:1c:1d,346,-66
4d:84:62:e0:1c:1d,347,-72
4d:84:62:e0:1c:1d,347,-66
4d:84:62:e0:1c:1d,347,-66
4d:84:62:e0:1c:1d,348,-66
4d:84:62:e0:1c:1d,349,-66
4d:84:62:e0:1c:1d,350,-64
4d:84:62:e0:1c:1d,350,-66
4d:84:62:e0:1c:1d,351,-66
4d:84:62:e0:1c:1d,351,-66
4d:84:62:e0:1c:1d,355,-66
4d:84:62:e0:1c:1d,355,-66
4d:84:62:e0:1c:1d,356,-66
4d:84:62:e0:1c:1d,356,-66
4d:84:62:e0:1c:1d,357,-66
4d:84:62:e0:1c:1d,357,-66
4d:84:62:e0:1c:1d,358,-66
4d:84:62:e0:1c:1d,359,-66
4d:84:62:e0:1c:1d,359,-72
4d:84:62:e0:1c:1d,359,-72
4d:84:62:e0:1c:1d,360,-66
4d:84:62:e0:1c:1d,360,-72
4d:84:62:e0:1c:1d,361,-66
4d:84:62:e0:1c:1d,362,-64
4d:84:62:e0:1c:1d,362,-66
4d:84:62:e0:1c:1d,362,-66
4d:84:62:e0:1c:1d,363,-66
4d:84:62:e0:1c:1d,364,-66
4d:84:62:e0:1c:1d,364,-66
4d:84:62:e0:1c:1d,365,-66
4d:84:62:e0:1c:1d,365,-66
4d:84:62:e0:1c:1d,367,-66
4d:84:62:e0:1c:1d,367,-68
4d:84:62:e0:1c:1d,367,-66
4d:84:62:e0:1c:1d,368,-66
4d:84:62:e0:1c:1d,368,-66
4d:84:62:e0:1c:1d,368,-66
4d:84:62:e0:1c:1d,369,-66
4d:84:62:e0:1c:1d,369,-66
4d:84:62:e0:1c:1d,369,-66
4d:84:62:e0:1c:1d,370,-66
4d:84:62:e0:1c:1d,370,-64
4d:84:62:e0:1c:1d,372,-66
4d:84:62:e0:1c:1d,373,-66
4d:84:62:e0:1c:1d,373,-66
4d:84:62:e0:1c:1d,374,-64
4d:84:62:e0:1c:1d,375,-64
4d:84:62:e0:1c:1d,375,-66
4d:84:62:e0:1c:1d,375,-66
4d:84:62:e0:1c:1d,375,-66
4d:84:62:e0:1c:1d,377,-66
4d:84:62:e0:1c:1d,377,-66
4d:84:62:e0:1c:1d,378,-64
4d:84:62:e0:1c:1d,379,-66
4d:84:62:e0:1c:1d,379,-66
