AdvA,time,rssi
71:17:c0:86:ab:b7,231,-77
71:17:c0:86:ab:b7,232,-77
71:17:c0:86:ab:b7,232,-75
71:17:c0:86:ab:b7,233,-81
71:17:c0:86:ab:b7,233,-76
71:17:c0:86:ab:b7,234,-77
71:17:c0:86:ab:b7,234,-80
71:17:c0:86:ab:b7,236,-78
71:17:c0:86:ab:b7,237,-78
71:17:c0:86:ab:b7,237,-83
71:17:c0:86:ab:b7,237,-78
71:17:c0:86:ab:b7,238,-82
71:17:c0:86:ab:b7,238,-76
71:17:c0:86:ab:b7,239,-77
71:17:c0:86:ab:b7,239,-75
71:17:c0:86:ab:b7,239,-77
69:21:9f:e4:7a:e7,240,-90
2d:21:9f:e4:5a:e7,240,-92
71:17:c0:86:ab:b7,241,-77
71:17:c0:86:ab:b7,241,-77
71:17:c0:86:ab:b7,241,-77
71:17:c0:86:ab:b7,241,-77
71:17:c0:86:ab:b7,242,-77
71:17:c0:86:ab:b7,242,-83
71:17:c0:86:ab:b7,243,-75
71:17:c0:86:ab:b7,243,-77
71:17:c0:86:ab:b7,245,-79
71:17:c0:86:ab:b7,245,-77
71:17:c0:86:ab:b7,245,-77
71:17:c0:86:ab:b7,245,-77
71:17:c0:86:ab:b7,246,-83
71:17:c0:86:ab:b7,246,-83
71:17:c0:86:ab:b7,247,-75
71:17:c0:86:ab:b7,247,-75
71:17:c0:86:ab:b7,247,-76
71:17:c0:86:ab:b7,248,-77
71:17:c0:86:ab:b7,249,-82
71:17:c0:86:ab:b7,249,-78
71:17:c0:86:ab:b7,250,-77
71:17:c0:86:ab:b7,251,-79
71:17:c0:86:ab:b7,252,-76
71:17:c0:86:ab:b7,252,-76
71:17:c0:86:ab:b7,252,-76
71:17:c0:86:ab:b7,253,-78
71:17:c0:86:ab:b7,253,-82
71:17:c0:86:ab:b7,253,-76
71:17:c0:86:ab:b7,254,-77
71:17:c0:86:ab:b7,254,-76
71:17:c0:86:ab:b7,255,-74
71:17:c0:86:ab:b7,256,-76
71:17:c0:86:ab:b7,256,-73
71:17:c0:86:ab:b7,256,-76
71:17:c0:86:ab:b7,257,-77
71:17:c0:86:ab:b7,257,-76
71:17:c0:86:ab:b7,257,-76
71:17:c0:86:ab:b7,257,-76
71:17:c0:86:ab:b7,258,-76
71:17:c0:86:ab:b7,258,-78
71:17:c0:86:ab:b7,259,-74
71:17:c0:86:ab:b7,259,-76
71:17:c0:86:ab:b7,260,-83
71:17:c0:86:ab:b7,260,-76
71:17:c0:86:ab:b7,260,-78
71:17:c0:86:ab:b7,261,-76
71:17:c0:86:ab:b7,261,-76
71:17:c0:86:ab:b7,261,-82
71:17:c0:86:ab:b7,261,-76
71:17:c0:86:ab:b7,263,-76
71:17:c0:86:ab:b7,265,-76
71:17:c0:86:ab:b7,265,-77
71:17:c0:86:ab:b7,266,-76
71:17:c0:86:ab:b7,267,-80
71:17:c0:86:ab:b7,267,-74
71:17:c0:86:ab:b7,267,-79
71:17:c0:86:ab:b7,268,-77
71:17:c0:86:ab:b7,268,-76
71:17:c0:86:ab:b7,268,-76
71:17:c0:86:ab:b7,269,-76
71:17:c0:86:ab:b7,270,-76
71:17:c0:86:ab:b7,270,-78
71:17:c0:86:ab:b7,271,-76
71:17:c0:86:ab:b7,272,-76
71:17:c0:86:ab:b7,273,-78
71:17:c0:86:ab:b7,273,-76
71:17:c0:86:ab:b7,273,-76
71:17:c0:86:ab:b7,274,-78
71:17:c0:86:ab:b7,274,-76
71:17:c0:86:ab:b7,274,-76
71:17:c0:86:ab:b7,275,-78
71:17:c0:86:ab:b7,275,-76
71:17:c0:86:ab:b7,276,-76
71:17:c0:86:ab:b7,277,-77
71:17:c0:86:ab:b7,277,-76
71:17:c0:86:ab:b7,277,-76
71:17:c0:86:ab:b7,277,-76
71:17:c0:86:ab:b7,278,-78
71:17:c0:86:ab:b7,278,-76
71:17:c0:86:ab:b7,279,-82
71:17:c0:86:ab:b7,279,-77
71:17:c0:86:ab:b7,280,-76
71:17:c0:86:ab:b7,280,-76
71:17:c0:86:ab:b7,281,-78
71:17:c0:86:ab:b7,281,-79
71:17:c0:86:ab:b7,281,-79
71:17:c0:86:ab:b7,282,-78
71:17:c0:86:ab:b7,283,-77
71:17:c0:86:ab:b7,284,-77
71:17:c0:86:ab:b7,285,-78
71:17:c0:86:ab:b7,286,-75
71:17:c0:86:ab:b7,288,-80
71:17:c0:86:ab:b7,288,-74
71:17:c0:86:ab:b7,288,-82
71:17:c0:86:ab:b7,288,-76
71:17:c0:86:ab:b7,289,-76
71:17:c0:86:ab:b7,289,-82
71:17:c0:86:ab:b7,289,-77
71:17:c0:86:ab:b7,289,-76
71:17:c0:86:ab:b7,290,-78
71:17:c0:86:ab:b7,290,-77
71:17:c0:86:ab:b7,291,-78
71:17:c0:86:ab:b7,292,-75
71:17:c0:86:ab:b7,293,-77
71:17:c0:86:ab:b7,293,-79
71:17:c0:86:ab:b7,293,-77
71:17:c0:86:ab:b7,294,-77
71:17:c0:86:ab:b7,294,-77
71:17:c0:86:ab:b7,295,-77
71:17:c0:86:ab:b7,296,-77
71:17:c0:86:ab:b7,296,-77
71:17:c0:86:ab:b7,297,-84
71:17:c0:86:ab:b7,297,-79
71:17:c0:86:ab:b7,298,-77
71:17:c0:86:ab:b7,298,-76
71:17:c0:86:ab:b7,299,-78
71:17:c0:86:ab:b7,299,-78
71:17:c0:86:ab:b7,300,-78
71:17:c0:86:ab:b7,300,-77
71:17:c0:86:ab:b7,301,-78
71:17:c0:86:ab:b7,301,-77
71:17:c0:86:ab:b7,301,-79
71:17:c0:86:ab:b7,303,-77
71:17:c0:86:ab:b7,303,-77
71:17:c0:86:ab:b7,303,-77
71:17:c0:86:ab:b7,304,-76
71:17:c0:86:ab:b7,305,-77
71:17:c0:86:ab:b7,306,-79
71:17:c0:86:ab:b7,306,-77
71:17:c0:86:ab:b7,307,-77
71:17:c0:86:ab:b7,307,-77
71:17:c0:86:ab:b7,307,-77
71:17:c0:86:ab:b7,308,-78
71:17:c0:86:ab:b7,309,-77
71:17:c0:86:ab:b7,309,-80
71:17:c0:86:ab:b7,310,-77
71:17:c0:86:ab:b7,310,-77
71:17:c0:86:ab:b7,311,-83
71:17:c0:86:ab:b7,311,-77
71:17:c0:86:ab:b7,312,-77
71:17:c0:86:ab:b7,314,-79
71:17:c0:86:ab:b7,314,-76
71:17:c0:86:ab:b7,314,-74
71:17:c0:86:ab:b7,315,-78
71:17:c0:86:ab:b7,315,-79
71:17:c0:86:ab:b7,315,-78
71:17:c0:86:ab:b7,316,-77
71:17:c0:86:ab:b7,316,-77
71:17:c0:86:ab:b7,317,-77
71:17:c0:86:ab:b7,317,-77
71:17:c0:86:ab:b7,318,-77
71:17:c0:86:ab:b7,318,-77
71:17:c0:86:ab:b7,320,-77
71:17:c0:86:ab:b7,321,-76
71:17:c0:86:ab:b7,322,-77
71:17:c0:86:ab:b7,322,-79
71:17:c0:86:ab:b7,323,-77
71:17:c0:86:ab:b7,323,-79
71:17:c0:86:ab:b7,324,-77
71:17:c0:86:ab:b7,324,-79
71:17:c0:86:ab:b7,325,-75
71:17:c0:86:ab:b7,326,-77
71:17:c0:86:ab:b7,326,-77
71:17:c0:86:ab:b7,327,-77
71:17:c0:86:ab:b7,327,-75
71:17:c0:86:ab:b7,329,-74
71:17:c0:86:ab:b7,329,-75
71:17:c0:86:ab:b7,330,-76
71:17:c0:86:ab:b7,331,-75
71:17:c0:86:ab:b7,331,-75
71:17:c0:86:ab:b7,332,-75
71:17:c0:86:ab:b7,332,-75
71:17:c0:86:ab:b7,333,-75
71:17:c0:86:ab:b7,333,-74
71:17:c0:86:ab:b7,334,-75
71:17:c0:86:ab:b7,334,-75
71:17:c0:86:ab:b7,335,-76
71:17:c0:86:ab:b7,335,-82
71:17:c0:86:ab:b7,335,-76
71:17:c0:86:ab:b7,336,-76
71:17:c0:86:ab:b7,337,-82
71:17:c0:86:ab:b7,337,-74
71:17:c0:86:ab:b7,337,-76
71:17:c0:86:ab:b7,338,-76
71:17:c0:86:ab:b7,339,-77
71:17:c0:86:ab:b7,340,-77
71:17:c0:86:ab:b7,341,-76
71:17:c0:86:ab:b7,342,-75
71:17:c0:86:ab:b7,342,-77
71:17:c0:86:ab:b7,342,-77
71:17:c0:86:ab:b7,343,-77
71:17:c0:86:ab:b7,343,-79
71:17:c0:86:ab:b7,344,-77
71:17:c0:86:ab:b7,344,-78
71:17:c0:86:ab:b7,344,-77
71:17:c0:86:ab:b7,345,-81
71:17:c0:86:ab:b7,346,-75
71:17:c0:86:ab:b7,346,-77
71:17:c0:86:ab:b7,346,-76
71:17:c0:86:ab:b7,348,-77
71:17:c0:86:ab:b7,349,-75
71:17:c0:86:ab:b7,350,-79
71:17:c0:86:ab:b7,350,-77
71:17:c0:86:ab:b7,351,-77
71:17:c0:86:ab:b7,351,-76
71:17:c0:86:ab:b7,352,-76
71:17:c0:86:ab:b7,352,-78
71:17:c0:86:ab:b7,353,-76
71:17:c0:86:ab:b7,353,-76
71:17:c0:86:ab:b7,354,-76
71:17:c0:86:ab:b7,354,-76
71:17:c0:86:ab:b7,354,-76
71:17:c0:86:ab:b7,355,-76
71:17:c0:86:ab:b7,355,-76
71:17:c0:86:ab:b7,355,-76
71:17:c0:86:ab:b7,356,-76
71:17:c0:86:ab:b7,356,-77
71:17:c0:86:ab:b7,357,-78
71:17:c0:86:ab:b7,358,-76
71:17:c0:86:ab:b7,358,-77
71:17:c0:86:ab:b7,358,-77
71:17:c0:86:ab:b7,359,-79
71:17:c0:86:ab:b7,359,-76
71:17:c0:86:ab:b7,360,-83
71:17:c0:86:ab:b7,360,-76
71:17:c0:86:ab:b7,360,-77
71:17:c0:86:ab:b7,361,-78
71:17:c0:86:ab:b7,361,-77
71:17:c0:86:ab:b7,362,-75
71:17:c0:86:ab:b7,362,-75
71:17:c0:86:ab:b7,362,-76
71:17:c0:86:ab:b7,362,-76
71:17:c0:86:ab:b7,363,-77
71:17:c0:86:ab:b7,363,-76
71:17:c0:86:ab:b7,364,-76
71:17:c0:86:ab:b7,364,-77
71:17:c0:86:ab:b7,364,-77
71:17:c0:86:ab:b7,365,-77
71:17:c0:86:ab:b7,366,-83
71:17:c0:86:ab:b7,367,-76
71:17:c0:86:ab:b7,367,-76
71:17:c0:86:ab:b7,368,-78
71:17:c0:86:ab:b7,368,-77
71:17:c0:86:ab:b7,370,-75
71:17:c0:86:ab:b7,370,-78
71:17:c0:86:ab:b7,370,-77
71:17:c0:86:ab:b7,370,-77
71:17:c0:86:ab:b7,371,-79
71:17:c0:86:ab:b7,372,-77
71:17:c0:86:ab:b7,372,-77
71:17:c0:86:ab:b7,373,-77
06:16:3b:a5:7b:45,373,-93
71:17:c0:86:ab:b7,373,-77
71:17:c0:86:ab:b7,374,-76
71:17:c0:86:ab:b7,374,-83
71:17:c0:86:ab:b7,375,-77
71:17:c0:86:ab:b7,375,-77
71:17:c0:86:ab:b7,376,-77
71:17:c0:86:ab:b7,377,-77
71:17:c0:86:ab:b7,378,-77
71:17:c0:86:ab:b7,379,-79
71:17:c0:86:ab:b7,379,-77
71:17:c0:86:ab:b7,380,-77
71:17:c0:86:ab:b7,380,-77
71:17:c0:86:ab:b7,381,-79
71:17:c0:86:ab:b7,381,-77
71:17:c0:86:ab:b7,382,-77
71:17:c0:86:ab:b7,383,-77
71:17:c0:86:ab:b7,383,-77
71:17:c0:86:ab:b7,384,-77
71:17:c0:86:ab:b7,384,-77
71:17:c0:86:ab:b7,384,-77
71:17:c0:86:ab:b7,385,-76
71:17:c0:86:ab:b7,386,-83
71:17:c0:86:ab:b7,386,-81
71:17:c0:86:ab:b7,387,-77
71:17:c0:86:ab:b7,388,-77
71:17:c0:86:ab:b7,389,-77
71:17:c0:86:ab:b7,389,-77
71:17:c0:86:ab:b7,391,-77
71:17:c0:86:ab:b7,392,-77
71:17:c0:86:ab:b7,393,-79
71:17:c0:86:ab:b7,394,-77
71:17:c0:86:ab:b7,394,-79
71:17:c0:86:ab:b7,395,-75
71:17:c0:86:ab:b7,395,-77
71:17:c0:86:ab:b7,395,-79
71:17:c0:86:ab:b7,396,-77
71:17:c0:86:ab:b7,396,-83
71:17:c0:86:ab:b7,396,-79
71:17:c0:86:ab:b7,398,-77
71:17:c0:86:ab:b7,398,-79
71:17:c0:86:ab:b7,399,-75
71:17:c0:86:ab:b7,400,-77
71:17:c0:86:ab:b7,400,-77
71:17:c0:86:ab:b7,401,-77
71:17:c0:86:ab:b7,403,-75
71:17:c0:86:ab:b7,403,-78
71:17:c0:86:ab:b7,404,-79
71:17:c0:86:ab:b7,404,-79
71:17:c0:86:ab:b7,404,-83
71:17:c0:86:ab:b7,405,-77
71:17:c0:86:ab:b7,405,-79
71:17:c0:86:ab:b7,407,-75
71:17:c0:86:ab:b7,407,-77
71:17:c0:86:ab:b7,408,-77
71:17:c0:86:ab:b7,408,-77
71:17:c0:86:ab:b7,409,-77
71:17:c0:86:ab:b7,410,-77
71:17:c0:86:ab:b7,411,-75
71:17:c0:86:ab:b7,411,-77
71:17:c0:86:ab:b7,412,-77
71:17:c0:86:ab:b7,413,-79
71:17:c0:86:ab:b7,413,-77
71:17:c0:86:ab:b7,414,-77
71:17:c0:86:ab:b7,414,-77
71:17:c0:86:ab:b7,415,-77
71:17:c0:86:ab:b7,416,-78
71:17:c0:86:ab:b7,416,-77
71:17:c0:86:ab:b7,417,-77
71:17:c0:86:ab:b7,417,-77
71:17:c0:86:ab:b7,417,-77
71:17:c0:86:ab:b7,418,-77
71:17:c0:86:ab:b7,418,-83
71:17:c0:86:ab:b7,419,-78
71:17:c0:86:ab:b7,419,-78
71:17:c0:86:ab:b7,420,-78
71:17:c0:86:ab:b7,420,-77
71:17:c0:86:ab:b7,420,-77
71:17:c0:86:ab:b7,421,-77
71:17:c0:86:ab:b7,422,-76
71:17:c0:86:ab:b7,423,-81
71:17:c0:86:ab:b7,424,-75
71:17:c0:86:ab:b7,425,-76
71:17:c0:86:ab:b7,425,-77
71:17:c0:86:ab:b7,426,-83
71:17:c0:86:ab:b7,427,-77
71:17:c0:86:ab:b7,427,-77
71:17:c0:86:ab:b7,427,-79
71:17:c0:86:ab:b7,427,-77
71:17:c0:86:ab:b7,428,-77
71:17:c0:86:ab:b7,428,-77
71:17:c0:86:ab:b7,428,-77
71:17:c0:86:ab:b7,428,-77
71:17:c0:86:ab:b7,429,-77
71:17:c0:86:ab:b7,429,-77
71:17:c0:86:ab:b7,430,-77
71:17:c0:86:ab:b7,431,-77
71:17:c0:86:ab:b7,432,-77
71:17:c0:86:ab:b7,432,-77
71:17:c0:86:ab:b7,433,-77
71:17:c0:86:ab:b7,433,-77
71:17:c0:86:ab:b7,434,-73
71:17:c0:86:ab:b7,434,-77
71:17:c0:86:ab:b7,434,-77
71:17:c0:86:ab:b7,435,-75
71:17:c0:86:ab:b7,435,-77
71:17:c0:86:ab:b7,436,-77
71:17:c0:86:ab:b7,436,-77
71:17:c0:86:ab:b7,436,-77
71:17:c0:86:ab:b7,436,-77
71:17:c0:86:ab:b7,437,-77
71:17:c0:86:ab:b7,437,-79
71:17:c0:86:ab:b7,438,-77
71:17:c0:86:ab:b7,438,-77
71:17:c0:86:ab:b7,438,-77
71:17:c0:86:ab:b7,440,-83
71:17:c0:86:ab:b7,440,-77
71:17:c0:86:ab:b7,441,-77
71:17:c0:86:ab:b7,441,-77
71:17:c0:86:ab:b7,441,-77
71:17:c0:86:ab:b7,442,-77
71:17:c0:86:ab:b7,442,-77
71:17:c0:86:ab:b7,442,-77
71:17:c0:86:ab:b7,443,-77
71:17:c0:86:ab:b7,443,-76
71:17:c0:86:ab:b7,444,-84
71:17:c0:86:ab:b7,444,-78
71:17:c0:86:ab:b7,445,-77
71:17:c0:86:ab:b7,445,-77
71:17:c0:86:ab:b7,445,-77
71:17:c0:86:ab:b7,446,-77
71:17:c0:86:ab:b7,448,-77
71:17:c0:86:ab:b7,448,-78
71:17:c0:86:ab:b7,449,-78
71:17:c0:86:ab:b7,449,-70
71:17:c0:86:ab:b7,450,-77
71:17:c0:86:ab:b7,450,-78
71:17:c0:86:ab:b7,450,-78
71:17:c0:86:ab:b7,450,-78
71:17:c0:86:ab:b7,452,-75
49:21:9f:e4:7a:c7,452,-100
71:17:c0:86:ab:b7,452,-85
71:17:c0:86:ab:b7,453,-80
71:17:c0:86:ab:b7,453,-80
29:25:1f:e4:7a:e7,454,-101
71:17:c0:86:ab:b7,454,-81
71:17:c0:86:ab:b7,454,-80
71:17:c0:86:ab:b7,454,-80
71:17:c0:86:ab:b7,455,-79
71:17:c0:86:ab:b7,455,-76
71:17:c0:86:ab:b7,456,-79
71:17:c0:86:ab:b7,456,-80
29:21:9b:e4:6a:e7,457,-101
29:21:9f:c4:7a:e7,457,-100
71:17:c0:86:ab:b7,458,-82
71:17:c0:86:ab:b7,458,-81
71:17:c0:86:ab:b7,458,-81
71:17:c0:86:ab:b7,460,-80
71:17:c0:86:ab:b7,460,-80
29:21:1f:d4:7a:d7,460,-100
71:17:c0:86:ab:b7,460,-81
71:17:c0:86:ab:b7,461,-80
71:17:c0:86:ab:b7,461,-80
71:17:c0:86:ab:b7,461,-80
71:17:c0:86:ab:b7,462,-80
71:17:c0:86:ab:b7,462,-82
71:17:c0:86:ab:b7,462,-80
71:17:c0:86:ab:b7,463,-78
71:17:c0:86:ab:b7,464,-81
71:17:c0:86:ab:b7,464,-80
71:17:c0:86:ab:b7,464,-80
71:17:c0:86:ab:b7,465,-80
2d:21:9f:e4:7a:e7,466,-91
71:17:c0:86:ab:b7,466,-81
71:17:c0:86:ab:b7,466,-80
71:17:c0:86:ab:b7,466,-81
71:17:c0:86:ab:b7,467,-80
71:17:c0:86:ab:b7,468,-81
65:20:1f:e4:6a:e7,469,-101
71:17:c0:86:ab:b7,469,-81
71:17:c0:86:ab:b7,471,-79
71:17:c0:86:ab:b7,471,-81
71:17:c0:86:ab:b7,472,-81
71:17:c0:86:ab:b7,472,-81
29:01:9f:e4:7a:e7,472,-91
71:17:c0:86:ab:b7,472,-87
71:17:c0:86:ab:b7,472,-81
29:05:9f:e4:7a:c7,473,-102
29:21:b9:e4:5e:a7,473,-91
71:17:c0:86:ab:b7,473,-80
29:20:9f:e4:7a:e7,473,-92
29:21:9f:e4:7a:e7,474,-91
71:17:c0:86:ab:b7,474,-78
71:17:c0:86:ab:b7,475,-79
71:17:c0:86:ab:b7,475,-80
71:17:c0:86:ab:b7,475,-81
71:17:c0:86:ab:b7,475,-81
71:17:c0:86:ab:b7,476,-87
71:17:c0:86:ab:b7,476,-81
71:17:c0:86:ab:b7,476,-81
71:17:c0:86:ab:b7,479,-80
71:17:c0:86:ab:b7,479,-80
71:17:c0:86:ab:b7,480,-81
71:17:c0:86:ab:b7,480,-80
71:17:c0:86:ab:b7,480,-80
71:17:c0:86:ab:b7,480,-82
71:17:c0:86:ab:b7,481,-86
71:17:c0:86:ab:b7,483,-79
71:17:c0:86:ab:b7,483,-86
71:17:c0:86:ab:b7,484,-81
71:17:c0:86:ab:b7,484,-81
71:17:c0:86:ab:b7,485,-81
71:17:c0:86:ab:b7,486,-81
29:a1:9f:e4:7a:e7,486,-92
71:17:c0:86:ab:b7,486,-80
2d:21:9f:65:7a:e7,487,-92
71:17:c0:86:ab:b7,487,-79
71:17:c0:86:ab:b7,487,-81
71:17:c0:86:ab:b7,488,-81
71:17:c0:86:ab:b7,488,-86
71:17:c0:86:ab:b7,488,-80
71:17:c0:86:ab:b7,489,-80
71:17:c0:86:ab:b7,489,-80
2c:21:9f:e5:7a:e7,489,-92
71:17:c0:86:ab:b7,489,-87
71:17:c0:86:ab:b7,490,-80
71:17:c0:86:ab:b7,490,-80
71:17:c0:86:ab:b7,491,-81
71:17:c0:86:ab:b7,492,-81
71:17:c0:86:ab:b7,492,-81
71:17:c0:86:ab:b7,492,-80
69:21:99:e4:40:e7,493,-91
71:17:c0:86:ab:b7,493,-80
71:17:c0:86:ab:b7,493,-80
71:17:c0:86:ab:b7,494,-80
29:21:9b:e4:7a:e7,494,-101
71:17:c0:86:ab:b7,495,-79
71:17:c0:86:ab:b7,495,-81
71:17:c0:86:ab:b7,496,-86
71:17:c0:86:ab:b7,496,-80
71:17:c0:86:ab:b7,496,-80
29:21:9f:e4:7a:e7,496,-91
71:17:c0:86:ab:b7,496,-81
71:17:c0:86:ab:b7,497,-81
71:17:c0:86:ab:b7,497,-80
71:17:c0:86:ab:b7,497,-80
71:17:c0:86:ab:b7,498,-80
71:17:c0:86:ab:b7,498,-81
71:17:c0:86:ab:b7,499,-78
71:17:c0:86:ab:b7,500,-80
71:17:c0:86:ab:b7,501,-80
71:17:c0:86:ab:b7,501,-82
71:17:c0:86:ab:b7,502,-82
71:17:c0:86:ab:b7,503,-78
71:17:c0:86:ab:b7,503,-75
71:17:c0:86:ab:b7,504,-81
71:17:c0:86:ab:b7,504,-77
71:17:c0:86:ab:b7,504,-80
29:21:9e:e4:4a:87,506,-102
71:17:c0:86:ab:b7,506,-80
71:17:c0:86:ab:b7,507,-79
71:17:c0:86:ab:b7,508,-81
29:21:9f:e4:7a:e7,508,-93
71:17:c0:86:ab:b7,509,-81
71:17:c0:86:ab:b7,510,-81
71:17:c0:86:ab:b7,511,-80
71:17:c0:86:ab:b7,511,-79
71:17:c0:86:ab:b7,511,-80
71:17:c0:86:ab:b7,512,-80
29:21:9f:e5:4a:c7,512,-91
71:17:c0:86:ab:b7,512,-80
71:17:c0:86:ab:b7,512,-80
71:17:c0:86:ab:b7,513,-81
71:17:c0:86:ab:b7,514,-80
71:17:c0:86:ab:b7,516,-79
71:17:c0:86:ab:b7,516,-81
71:17:c0:86:ab:b7,516,-87
71:17:c0:86:ab:b7,517,-81
71:17:c0:86:ab:b7,517,-81
71:17:c0:86:ab:b7,518,-83
71:17:c0:86:ab:b7,518,-81
71:17:c0:86:ab:b7,518,-83
71:17:c0:86:ab:b7,518,-82
71:17:c0:86:ab:b7,519,-79
71:17:c0:86:ab:b7,520,-79
71:17:c0:86:ab:b7,520,-81
71:17:c0:86:ab:b7,520,-81
29:21:9f:e4:7a:e7,521,-92
71:17:c0:86:ab:b7,521,-81
71:17:c0:86:ab:b7,521,-81
71:17:c0:86:ab:b7,522,-80
29:21:9f:e6:9a:f7,523,-92
71:17:c0:86:ab:b7,523,-79
71:17:c0:86:ab:b7,523,-79
71:17:c0:86:ab:b7,524,-81
71:17:c0:86:ab:b7,524,-81
71:17:c0:86:ab:b7,526,-81
71:17:c0:86:ab:b7,527,-85
71:17:c0:86:ab:b7,528,-78
21:25:9b:e4:7a:b7,528,-91
71:17:c0:86:ab:b7,528,-80
71:17:c0:86:ab:b7,528,-87
71:17:c0:86:ab:b7,529,-80
71:17:c0:86:ab:b7,529,-80
71:17:c0:86:ab:b7,530,-82
71:17:c0:86:ab:b7,531,-80
71:17:c0:86:ab:b7,532,-80
71:17:c0:86:ab:b7,533,-81
71:17:c0:86:ab:b7,533,-80
71:17:c0:86:ab:b7,533,-80
71:17:c0:86:ab:b7,534,-80
71:17:c0:86:ab:b7,534,-81
71:17:c0:86:ab:b7,536,-79
71:17:c0:86:ab:b7,536,-81
29:21:9f:e4:7a:e7,536,-93
71:17:c0:86:ab:b7,536,-82
71:17:c0:86:ab:b7,538,-80
71:17:c0:86:ab:b7,538,-83
71:17:c0:86:ab:b7,538,-81
71:17:c0:86:ab:b7,539,-81
71:17:c0:86:ab:b7,539,-81
71:17:c0:86:ab:b7,540,-78
71:17:c0:86:ab:b7,540,-80
29:21:1f:e5:7a:e7,541,-92
21:c1:ff:84:7a:e7,541,-92
71:17:c0:86:ab:b7,541,-80
71:17:c0:86:ab:b7,543,-80
29:21:9f:e5:fa:e7,543,-99
71:17:c0:86:ab:b7,544,-78
29:21:9f:ec:7a:e7,544,-92
71:17:c0:86:ab:b7,544,-80
71:17:c0:86:ab:b7,545,-80
71:17:c0:86:ab:b7,545,-81
71:17:c0:86:ab:b7,545,-80
71:17:c0:86:ab:b7,546,-80
71:17:c0:86:ab:b7,548,-78
71:17:c0:86:ab:b7,549,-82
71:17:c0:86:ab:b7,549,-82
71:17:c0:86:ab:b7,550,-81
71:17:c0:86:ab:b7,550,-80
29:25:9f:65:7c:66,550,-91
71:17:c0:86:ab:b7,551,-80
2b:39:9f:ae:7a:e7,551,-92
29:21:2d:e4:4a:e7,551,-102
71:17:c0:86:ab:b7,552,-78
71:17:c0:86:ab:b7,553,-80
71:17:c0:86:ab:b7,553,-80
71:17:c0:86:ab:b7,554,-80
71:17:c0:86:ab:b7,554,-80
71:17:c0:86:ab:b7,556,-80
71:17:c0:86:ab:b7,556,-80
71:17:c0:86:ab:b7,557,-80
71:17:c0:86:ab:b7,558,-81
2b:61:1f:e4:7a:e7,558,-92
71:17:c0:86:ab:b7,559,-80
71:17:c0:86:ab:b7,559,-80
28:a9:9f:e4:72:e7,560,-92
71:17:c0:86:ab:b7,560,-81
71:17:c0:86:ab:b7,561,-81
71:17:c0:86:ab:b7,561,-81
29:21:df:e4:5a:e7,563,-92
71:17:c0:86:ab:b7,563,-80
71:17:c0:86:ab:b7,564,-82
71:17:c0:86:ab:b7,565,-80
71:17:c0:86:ab:b7,565,-87
71:17:c0:86:ab:b7,566,-81
71:17:c0:86:ab:b7,566,-80
a9:21:9f:e4:7a:e7,567,-91
71:17:c0:86:ab:b7,567,-80
29:c9:1f:24:7a:e7,568,-92
71:17:c0:86:ab:b7,568,-81
29:21:9b:ec:7a:e7,569,-91
71:17:c0:86:ab:b7,571,-80
4d:21:9b:e4:7a:86,571,-102
71:17:c0:86:ab:b7,572,-80
71:17:c0:86:ab:b7,572,-80
71:17:c0:86:ab:b7,573,-80
71:17:c0:86:ab:b7,574,-82
28:a1:9e:e5:7a:f7,574,-103
71:17:c0:86:ab:b7,574,-80
71:17:c0:86:ab:b7,574,-82
29:21:9f:e0:7a:e7,575,-99
71:17:c0:86:ab:b7,575,-80
71:17:c0:86:ab:b7,576,-81
71:17:c0:86:ab:b7,577,-80
71:17:c0:86:ab:b7,577,-80
71:17:c0:86:ab:b7,578,-80
71:17:c0:86:ab:b7,579,-80
71:17:c0:86:ab:b7,580,-80
71:17:c0:86:ab:b7,580,-77
29:21:9f:e4:7a:e7,580,-100
71:17:c0:86:ab:b7,580,-80
71:17:c0:86:ab:b7,581,-79
71:17:c0:86:ab:b7,581,-79
71:17:c0:86:ab:b7,582,-82
29:21:9f:e5:7a:e7,582,-91
71:17:c0:86:ab:b7,583,-80
71:17:c0:86:ab:b7,584,-80
71:17:c0:86:ab:b7,584,-80
71:17:c0:86:ab:b7,585,-80
71:17:c0:86:ab:b7,585,-80
71:17:c0:86:ab:b7,586,-80
71:17:c0:86:ab:b7,586,-81
71:17:c0:86:ab:b7,586,-80
29:21:9f:e4:6a:e7,586,-92
71:17:c0:86:ab:b7,587,-80
71:17:c0:86:ab:b7,587,-80
71:17:c0:86:ab:b7,588,-82
71:17:c0:86:ab:b7,588,-80
71:17:c0:86:ab:b7,590,-80
71:17:c0:86:ab:b7,590,-80
71:17:c0:86:ab:b7,590,-86
71:17:c0:86:ab:b7,592,-80
71:17:c0:86:ab:b7,592,-80
29:25:9f:64:7a:e7,592,-92
29:21:9f:ac:7e:f7,593,-92
71:17:c0:86:ab:b7,593,-81
71:17:c0:86:ab:b7,593,-80
71:17:c0:86:ab:b7,594,-81
29:a1:9f:e4:7a:e7,594,-91
71:17:c0:86:ab:b7,594,-80
71:17:c0:86:ab:b7,595,-80
71:17:c0:86:ab:b7,595,-80
71:17:c0:86:ab:b7,596,-80
71:17:c0:86:ab:b7,597,-80
71:17:c0:86:ab:b7,597,-82
71:17:c0:86:ab:b7,598,-80
